
,?URL,ID,Lng,Lat,CommunityID,TradeTime,DOM,Followers,Total price,Price,Square,Bed Room,Living room,Kitchen,Bathroom,楼,Building Type,Construction time,renovation condition,building structure,Ladder ratio(梯户比),Elevator,Property rights for five years（房屋满五年）,Subway,District,Community average,Unnamed: 26,Unnamed: 27,Unnamed: 28
2085,https://bj.lianjia.com/chengjiao/101091735010.html,101092000000.0,116.42537,40.052808,1111027376257,2016/8/24,166.0,46,628.0,42433,148.0,3,2,1,2,中 25,板塔结合,2008,精装,钢混,0.3,1.0,0.0,1.0,朝阳,60785.0,,,
2086,https://bj.lianjia.com/chengjiao/101091735515.html,101092000000.0,116.386269,39.888411,1111027379516,2016/8/18,160.0,66,738.0,80375,91.82,2,2,1,1,低 12,板塔结合,1999,简装,钢混,0.667,1.0,1.0,1.0,西城,104198.0,,,
2087,https://bj.lianjia.com/chengjiao/101091735565.html,101092000000.0,116.44851299999999,39.978977,1111027374860,2016/9/6,180.0,64,350.0,63475,55.14,1,0,1,1,中 18,板塔结合,2003,简装,钢混,0.2,1.0,1.0,1.0,朝阳,75022.0,,,
2088,https://bj.lianjia.com/chengjiao/101091735648.html,101092000000.0,116.51803000000001,39.873921,1111027374348,2016/8/7,149.0,79,200.0,34905,57.3,2,1,1,1,底 6,板楼,1987,其他,混合,0.5,0.0,1.0,0.0,朝阳,44805.0,,,
2089,https://bj.lianjia.com/chengjiao/101091735715.html,101092000000.0,116.47523899999999,39.938541,1111027379870,2016/7/12,123.0,28,345.0,55826,61.8,3,1,1,1,低 6,板楼,1980,精装,钢混,0.33299999999999996,0.0,1.0,1.0,朝阳,67859.0,,,
2090,https://bj.lianjia.com/chengjiao/101091735894.html,101092000000.0,116.33304199999999,40.037213,1111027375562,2016/7/27,138.0,259,319.0,47684,66.9,2,1,1,1,中 4,板楼,1991,简装,砖混,0.33299999999999996,0.0,1.0,0.0,海淀,70826.0,,,
2091,https://bj.lianjia.com/chengjiao/101091736023.html,101092000000.0,116.308152,39.986695000000005,1111027373995,2016/9/10,183.0,47,477.0,89159,53.5,2,1,1,1,底 6,板楼,1992,毛坯,混合,0.33299999999999996,0.0,1.0,0.0,海淀,93192.0,,,
2092,https://bj.lianjia.com/chengjiao/101091736335.html,101092000000.0,116.50179399999999,39.799347,1111027377054,2016/7/15,127.0,44,462.0,42472,108.78,2,2,1,1,顶 5,板楼,2004,精装,混合,0.5,0.0,1.0,0.0,亦庄开发区,54842.0,,,
2093,https://bj.lianjia.com/chengjiao/101091736341.html,101092000000.0,116.422403,39.987660999999996,1111027380736,2016/9/7,180.0,147,393.0,68948,57.0,2,1,1,1,中 6,板楼,1987,精装,混合,0.5,0.0,1.0,1.0,朝阳,69186.0,,,
2094,https://bj.lianjia.com/chengjiao/101091736425.html,101092000000.0,116.47534099999999,39.880705,1111027379667,2016/6/29,110.0,71,381.0,45031,84.61,3,1,1,1,低 19,塔楼,1992,精装,钢混,0.25,1.0,1.0,1.0,朝阳,58502.0,,,
2095,https://bj.lianjia.com/chengjiao/101091736732.html,101092000000.0,116.45241499999999,39.958436999999996,1111027380895,2016/7/1,112.0,26,420.0,56926,73.78,3,1,1,1,中 6,板楼,1984,精装,钢,0.33299999999999996,0.0,0.0,1.0,朝阳,63401.0,,,
2096,https://bj.lianjia.com/chengjiao/101091736847.html,101092000000.0,116.475021,40.010031,1111027380312,2016/8/2,144.0,76,478.0,46521,102.75,2,1,1,1,中 28,塔楼,2001,精装,钢混,0.25,1.0,1.0,1.0,朝阳,55316.0,,,
2097,https://bj.lianjia.com/chengjiao/101091737104.html,101092000000.0,116.35491299999998,40.040671,1111027382106,2016/6/28,109.0,12,555.0,41730,133.0,2,2,1,2,中 30,塔楼,2002,简装,钢混,0.375,1.0,1.0,1.0,海淀,60688.0,,,
2098,https://bj.lianjia.com/chengjiao/101091737160.html,101092000000.0,116.454043,39.903712,1111027379306,2016/7/23,134.0,73,530.0,53639,98.81,3,1,1,1,中 7,板楼,1997,简装,混合,0.33299999999999996,0.0,1.0,1.0,朝阳,68712.0,,,
2099,https://bj.lianjia.com/chengjiao/101091737421.html,101092000000.0,116.471324,39.904146999999995,1111027374177,2016/7/17,128.0,18,232.0,55239,42.0,1,0,1,1,中 23,塔楼,未知,精装,钢混,0.25,1.0,0.0,1.0,朝阳,69391.0,,,
2100,https://bj.lianjia.com/chengjiao/101091737462.html,101092000000.0,116.393817,39.989275,1111027377102,2016/9/25,198.0,57,320.0,39025,82.0,1,1,0,1,中 11,塔楼,未知,简装,钢混,0.067,0.0,0.0,1.0,朝阳,41753.0,,,
2101,https://bj.lianjia.com/chengjiao/101091737475.html,101092000000.0,116.297022,39.788637,1111027376394,2016/6/30,111.0,25,124.0,29744,41.69,1,1,1,1,顶 7,板楼,2002,简装,混合,0.5,0.0,1.0,0.0,大兴,44170.0,,,
2102,https://bj.lianjia.com/chengjiao/101091737554.html,101092000000.0,116.309045,40.083071999999994,1111027378159,2016/7/21,132.0,80,327.0,33222,98.43,3,1,1,1,底 6,板楼,2000,其他,混合,0.5,0.0,1.0,0.0,昌平,41411.0,,,
2103,https://bj.lianjia.com/chengjiao/101091737575.html,101092000000.0,116.391726,39.978788,1111027382272,2016/7/18,129.0,117,684.0,77905,87.8,3,1,1,1,高 24,板塔结合,1991,精装,混合,0.25,1.0,0.0,1.0,西城,121898.0,,,
2104,https://bj.lianjia.com/chengjiao/101091737748.html,101092000000.0,116.37470800000001,39.854229,1111027377509,2016/6/29,110.0,47,347.0,42148,82.33,2,1,1,1,中 6,板楼,1998,精装,砖混,0.33299999999999996,0.0,1.0,1.0,丰台,56242.0,,,
2105,https://bj.lianjia.com/chengjiao/101091737762.html,101092000000.0,116.203052,39.921408,1111027375872,2016/8/16,158.0,94,171.0,31650,54.03,2,1,1,1,顶 6,板楼,1985,简装,砖混,0.33299999999999996,0.0,1.0,0.0,石景山,50187.0,,,
2106,https://bj.lianjia.com/chengjiao/101091737853.html,101092000000.0,116.338397,39.760335,1111041145253,2016/8/23,165.0,46,360.0,40450,89.0,2,1,1,1,底 33,板塔结合,2015,精装,钢混,0.5,1.0,0.0,1.0,大兴,47847.0,,,
2107,https://bj.lianjia.com/chengjiao/101091738080.html,101092000000.0,116.37853700000001,39.879671,1111027378981,2016/11/14,248.0,81,1965.0,71979,273.0,4,2,1,3,顶 13,板楼,2002,精装,钢混,0.5,1.0,1.0,1.0,西城,93400.0,,,
2108,https://bj.lianjia.com/chengjiao/101091738448.html,101092000000.0,116.647632,39.940239,1111027375565,2016/7/12,123.0,13,928.0,24422,380.0,6,3,1,5,底 5,板楼,2010,毛坯,砖混,0.5,1.0,0.0,0.0,通州,40196.0,,,
2109,https://bj.lianjia.com/chengjiao/101091738520.html,101092000000.0,116.513277,39.940621,1111027382170,2016/9/10,183.0,29,460.0,39817,115.53,3,2,1,1,高 21,塔楼,2000,其他,钢混,0.083,0.0,1.0,0.0,朝阳,52256.0,,,
2110,https://bj.lianjia.com/chengjiao/101091738702.html,101092000000.0,116.44616699999999,39.969777,1111027380579,2016/7/25,136.0,40,310.0,54396,56.99,2,1,1,1,低 13,板塔结合,1986,简装,钢混,0.25,1.0,1.0,1.0,朝阳,66670.0,,,
2111,https://bj.lianjia.com/chengjiao/101091738848.html,101092000000.0,116.33863899999999,40.079333,1111027378111,2016/7/26,137.0,27,376.0,31697,118.61,3,2,1,1,顶 6,板楼,2003,精装,混合,0.5,0.0,1.0,1.0,昌平,40638.0,,,
2112,https://bj.lianjia.com/chengjiao/101091739062.html,101092000000.0,116.489254,40.006445,1111027376202,2016/7/11,122.0,26,815.0,54432,149.73,3,2,1,2,中 22,板塔结合,2006,精装,钢混,0.5,1.0,0.0,1.0,朝阳,75993.0,,,
2113,https://bj.lianjia.com/chengjiao/101091739207.html,101092000000.0,116.260421,39.927665000000005,1111027381744,2016/6/23,104.0,49,584.0,55620,105.0,3,1,1,1,低 6,板楼,2000,简装,钢混,0.5,0.0,0.0,0.0,海淀,63813.0,,,
2114,https://bj.lianjia.com/chengjiao/101091739341.html,101092000000.0,116.4388,40.054941,1111027375158,2016/7/27,137.0,55,520.0,59388,87.56,2,2,1,1,低 27,板楼,2014,精装,钢混,0.5,1.0,0.0,0.0,朝阳,77695.0,,,
2115,https://bj.lianjia.com/chengjiao/101091739406.html,101092000000.0,116.58468,39.935758,1111027378712,2016/6/30,111.0,99,200.0,45893,43.58,1,0,1,1,中 11,板楼,2007,精装,钢混,0.25,1.0,1.0,1.0,朝阳,59730.0,,,
2116,https://bj.lianjia.com/chengjiao/101091739414.html,101092000000.0,116.462116,39.973094,1111027377484,2016/7/4,115.0,46,340.0,77115,44.09,1,1,1,1,低 12,板塔结合,2004,精装,钢混,0.33299999999999996,1.0,0.0,0.0,朝阳,90017.0,,,
2117,https://bj.lianjia.com/chengjiao/101091739509.html,101092000000.0,116.49387800000001,40.000306,1111027374551,2016/8/30,172.0,35,750.0,70350,106.61,2,2,1,2,中 14,板楼,2005,精装,钢混,0.667,1.0,1.0,0.0,朝阳,82194.0,,,
2118,https://bj.lianjia.com/chengjiao/101091739580.html,101092000000.0,116.264969,39.927867,1111027381754,2016/8/16,157.0,48,595.0,43273,137.5,3,2,1,2,顶 6,板楼,1999,精装,混合,0.5,0.0,1.0,0.0,海淀,70230.0,,,
2119,https://bj.lianjia.com/chengjiao/101091739593.html,101092000000.0,116.43547099999999,40.109315,1111046362161,2016/6/20,101.0,37,225.0,30033,74.92,2,1,1,1,底 7,板楼,1997,精装,混合,0.5,0.0,1.0,0.0,昌平,34854.0,,,
2120,https://bj.lianjia.com/chengjiao/101091739631.html,101092000000.0,116.186217,39.756632,1111027375720,2016/6/17,98.0,18,207.5,14793,140.27,2,2,1,2,顶 6,板楼,2002,精装,混合,0.5,0.0,1.0,1.0,房山,29747.0,,,
2121,https://bj.lianjia.com/chengjiao/101091739717.html,101092000000.0,116.43595800000001,40.007545,1111027377291,2016/6/29,110.0,39,1100.0,69014,159.39,3,2,1,2,高 14,板楼,2001,精装,钢混,1.0,1.0,0.0,1.0,朝阳,77927.0,,,
2122,https://bj.lianjia.com/chengjiao/101091739790.html,101092000000.0,116.386555,40.0865,1111027382546,2016/7/18,129.0,30,435.0,33945,128.15,3,2,1,2,中 10,板楼,2009,精装,钢混,0.5,1.0,1.0,0.0,昌平,47574.0,,,
2123,https://bj.lianjia.com/chengjiao/101091739843.html,101092000000.0,116.290346,39.917873,1111027380475,2016/8/17,159.0,29,1200.0,71857,167.0,3,2,1,2,高 18,塔楼,1999,其他,钢混,0.33299999999999996,1.0,0.0,1.0,海淀,103630.0,,,
2124,https://bj.lianjia.com/chengjiao/101091739861.html,101092000000.0,116.420099,39.901616,1111027381005,2016/8/29,170.0,39,500.0,81607,61.27,1,2,1,1,顶 6,板塔结合,2003,精装,钢混,0.25,0.0,1.0,1.0,东城,96498.0,,,
2125,https://bj.lianjia.com/chengjiao/101091740092.html,101092000000.0,116.303301,39.9707,1111027374308,2016/9/1,174.0,30,585.0,112371,52.06,1,0,1,1,中 16,板楼,未知,精装,钢混,0.28600000000000003,1.0,0.0,0.0,海淀,130831.0,,,
2126,https://bj.lianjia.com/chengjiao/101091740408.html,101092000000.0,116.34399199999999,40.078435999999996,1111027379397,2016/8/18,159.0,24,140.0,27451,51.0,1,0,1,1,高 19,塔楼,2011,简装,钢混,0.235,1.0,0.0,1.0,昌平,54156.0,,,
2127,https://bj.lianjia.com/chengjiao/101091740421.html,101092000000.0,116.443381,39.926365999999994,1111027380960,2016/6/22,103.0,42,252.0,33826,74.5,1,0,1,1,低 24,板塔结合,2008,精装,钢混,0.16,1.0,0.0,1.0,朝阳,52749.0,,,
2128,https://bj.lianjia.com/chengjiao/101091740527.html,101092000000.0,116.45413500000001,39.850772,1111027382460,2016/8/16,157.0,40,259.0,34079,76.0,2,2,1,1,低 23,塔楼,2011,其他,钢混,0.192,1.0,0.0,1.0,朝阳,44711.0,,,
2129,https://bj.lianjia.com/chengjiao/101091740583.html,101092000000.0,116.45593899999999,39.942409999999995,1111027379391,2016/7/22,133.0,45,525.0,57047,92.03,1,1,1,1,低 21,板塔结合,2007,精装,钢混,0.5,1.0,0.0,0.0,朝阳,72381.0,,,
2130,https://bj.lianjia.com/chengjiao/101091740592.html,101092000000.0,116.128533,39.723864,1111027377376,2016/6/27,108.0,13,300.0,10522,285.12,3,2,1,2,底 11,板楼,2008,毛坯,钢混,0.5,1.0,1.0,1.0,房山,30846.0,,,
2131,https://bj.lianjia.com/chengjiao/101091740756.html,101092000000.0,116.434145,39.863841,1111027377507,2016/6/16,97.0,12,410.0,23007,178.21,4,1,1,1,中 25,塔楼,2001,简装,钢混,0.33299999999999996,1.0,1.0,1.0,丰台,36432.0,,,
2132,https://bj.lianjia.com/chengjiao/101091740835.html,101092000000.0,116.435055,39.941656,1111027375430,2016/7/12,122.0,105,688.0,84511,81.41,3,1,1,2,高 7,板楼,2003,精装,钢混,0.33299999999999996,0.0,1.0,1.0,东城,104629.0,,,
2133,https://bj.lianjia.com/chengjiao/101091740897.html,101092000000.0,116.49554099999999,39.796534,1111027379751,2016/8/31,173.0,82,346.9,40764,85.1,2,1,1,1,顶 6,板楼,2003,精装,砖混,0.5,0.0,0.0,0.0,亦庄开发区,55220.0,,,
2134,https://bj.lianjia.com/chengjiao/101091740925.html,101092000000.0,116.390781,39.959476,1111027373722,2016/9/29,201.0,128,890.0,97268,91.5,3,1,1,1,中 6,板楼,1989,精装,混合,0.25,0.0,0.0,1.0,西城,123885.0,,,
2135,https://bj.lianjia.com/chengjiao/101091741138.html,101092000000.0,116.37785,39.842419,1111027374041,2016/7/25,135.0,47,157.0,29248,53.68,1,1,1,1,中 21,塔楼,2009,精装,钢混,0.138,1.0,0.0,1.0,丰台,38915.0,,,
2136,https://bj.lianjia.com/chengjiao/101091741235.html,101092000000.0,116.494382,39.919565000000006,1111027373806,2016/6/15,96.0,59,580.0,43662,132.84,2,2,1,1,低 32,板塔结合,2005,精装,钢混,0.5,1.0,1.0,0.0,朝阳,68904.0,,,
2137,https://bj.lianjia.com/chengjiao/101091741336.html,101092000000.0,116.448876,39.901694,1111027377312,2016/8/12,154.0,8,408.0,64547,63.21,1,1,1,1,低 21,塔楼,2004,精装,钢混,0.125,1.0,1.0,1.0,东城,79511.0,,,
2138,https://bj.lianjia.com/chengjiao/101091741611.html,101092000000.0,116.43268400000001,40.077562,1111027380057,2016/7/18,128.0,52,420.0,24682,170.17,3,2,1,2,顶 6,板楼,2007,精装,混合,0.5,0.0,1.0,0.0,昌平,38384.0,,,
2139,https://bj.lianjia.com/chengjiao/101091741922.html,101092000000.0,116.32806200000002,40.083203000000005,1111027379849,2016/6/16,96.0,32,340.0,23907,142.22,4,2,1,2,高 7,板楼,2000,简装,混合,0.5,0.0,0.0,0.0,昌平,46278.0,,,
2140,https://bj.lianjia.com/chengjiao/101091742073.html,101092000000.0,116.351677,39.980567,1111027378230,2016/9/29,201.0,87,518.0,62410,83.0,2,1,1,1,顶 18,塔楼,1998,简装,钢混,0.2,1.0,0.0,1.0,海淀,74710.0,,,
2141,https://bj.lianjia.com/chengjiao/101091742085.html,101092000000.0,116.599448,40.048301,1111027378683,2016/6/29,110.0,13,147.0,22933,64.1,2,1,1,1,高 6,板楼,1993,精装,混合,0.5,0.0,1.0,0.0,顺义,35730.0,,,
2142,https://bj.lianjia.com/chengjiao/101091742091.html,101092000000.0,116.366335,39.877194,1111027381505,2016/7/27,138.0,40,423.0,66510,63.6,2,1,1,1,高 6,板楼,1983,毛坯,混合,0.33299999999999996,0.0,1.0,0.0,西城,89209.0,,,
2143,https://bj.lianjia.com/chengjiao/101091742345.html,101092000000.0,116.354215,40.083501,1111027378211,2016/6/30,111.0,21,429.0,31666,135.48,3,2,1,2,中 6,板楼,2003,精装,混合,0.5,0.0,1.0,0.0,昌平,39052.0,,,
2144,https://bj.lianjia.com/chengjiao/101091742607.html,101092000000.0,116.378553,39.968971,1111027381270,2016/7/10,121.0,29,635.0,109483,58.0,2,1,1,1,高 6,板楼,1982,精装,混合,0.33299999999999996,0.0,1.0,0.0,西城,135229.0,,,
2145,https://bj.lianjia.com/chengjiao/101091742630.html,101092000000.0,116.2939,39.845012,1111027376966,2016/6/23,104.0,25,260.0,33610,77.36,3,1,1,1,顶 6,板楼,1990,简装,混合,0.33299999999999996,0.0,1.0,1.0,丰台,50273.0,,,
2146,https://bj.lianjia.com/chengjiao/101091743273.html,101092000000.0,116.416675,40.011321,1111027378999,2016/8/29,171.0,15,698.0,49712,140.41,2,2,1,2,底 21,塔楼,2004,精装,钢混,0.4,1.0,0.0,1.0,朝阳,70291.0,,,
2147,https://bj.lianjia.com/chengjiao/101091743648.html,101092000000.0,116.432429,39.866533000000004,1111027374322,2016/12/16,280.0,379,347.5,62054,56.0,2,1,1,1,顶 6,板楼,1990,简装,混合,0.33299999999999996,0.0,1.0,1.0,丰台,57161.0,,,
2148,https://bj.lianjia.com/chengjiao/101091743739.html,101092000000.0,116.271746,40.058040000000005,1111046364973,2016/6/22,102.0,0,528.0,74367,71.0,2,1,1,1,顶 6,板楼,2004,精装,砖混,0.33299999999999996,0.0,1.0,1.0,海淀,76826.0,,,
2149,https://bj.lianjia.com/chengjiao/101091743757.html,101092000000.0,116.51608700000001,39.923147,1111027380011,2016/6/20,100.0,97,190.0,35661,53.28,1,0,1,1,低 16,塔楼,2005,简装,钢混,0.182,1.0,0.0,0.0,朝阳,60134.0,,,
2150,https://bj.lianjia.com/chengjiao/101091743917.html,101092000000.0,116.481925,39.929322,1111027379192,2016/7/3,113.0,42,408.0,48572,84.0,3,1,1,1,顶 6,板楼,1984,简装,钢混,0.5,0.0,1.0,1.0,朝阳,65441.0,,,
2151,https://bj.lianjia.com/chengjiao/101091744201.html,101092000000.0,116.436604,39.852209,1111046557914,2016/8/15,156.0,30,239.0,39834,60.0,1,1,1,1,中 24,塔楼,2013,精装,钢混,0.25,1.0,0.0,1.0,丰台,57232.0,,,
2152,https://bj.lianjia.com/chengjiao/101091744246.html,101092000000.0,116.471124,39.997686,1111041150253,2017/1/5,299.0,32,710.0,106655,66.57,1,1,1,1,低 27,板塔结合,2012,精装,钢混,0.5,1.0,0.0,1.0,朝阳,103438.0,,,
2153,https://bj.lianjia.com/chengjiao/101091744285.html,101092000000.0,116.57249099999999,39.853078000000004,1111027374301,2016/9/27,199.0,58,498.0,40554,122.8,2,2,1,2,中 10,板楼,2005,其他,钢混,0.5,1.0,0.0,0.0,朝阳,48141.0,,,
2154,https://bj.lianjia.com/chengjiao/101091744307.html,101092000000.0,116.44232199999999,39.922354,1111027376668,2016/9/10,183.0,26,418.0,69667,60.0,2,1,1,1,中 16,塔楼,1985,精装,钢混,0.222,1.0,1.0,1.0,朝阳,75870.0,,,
2155,https://bj.lianjia.com/chengjiao/101091744388.html,101092000000.0,116.42537,40.052808,1111027376257,2016/8/20,161.0,40,470.0,46079,102.0,2,1,1,1,中 25,塔楼,2007,精装,钢混,0.3,1.0,1.0,1.0,朝阳,60785.0,,,
2156,https://bj.lianjia.com/chengjiao/101091744409.html,101092000000.0,116.22028300000001,40.043636,1111027376008,2016/6/19,99.0,63,280.0,60870,46.0,1,1,1,1,顶 8,板塔结合,2011,精装,钢混,0.2,1.0,0.0,0.0,海淀,63444.0,,,
2157,https://bj.lianjia.com/chengjiao/101091744723.html,101092000000.0,116.468185,40.006896999999995,1111027374991,2016/7/6,116.0,64,769.0,63033,122.0,3,2,1,2,高 9,板塔结合,2001,精装,钢混,0.33299999999999996,1.0,1.0,1.0,朝阳,73792.0,,,
2158,https://bj.lianjia.com/chengjiao/101091744777.html,101092000000.0,116.448876,39.901694,1111027377312,2016/8/5,146.0,52,372.0,68370,54.41,1,1,1,1,高 19,塔楼,2004,精装,钢混,0.125,1.0,1.0,1.0,东城,79511.0,,,
2159,https://bj.lianjia.com/chengjiao/101091744819.html,101092000000.0,116.330146,40.039456,1111027377530,2016/7/28,139.0,136,470.0,52809,89.0,3,2,1,2,低 9,板楼,2008,精装,钢混,0.33299999999999996,1.0,1.0,0.0,海淀,65533.0,,,
2160,https://bj.lianjia.com/chengjiao/101091744824.html,101092000000.0,116.39428799999999,39.972468,1111027379523,2016/7/27,137.0,41,680.0,98551,69.0,2,1,1,1,高 18,塔楼,1986,精装,钢混,0.25,1.0,0.0,1.0,西城,117634.0,,,
2161,https://bj.lianjia.com/chengjiao/101091744826.html,101092000000.0,116.336897,40.062253999999996,1111027379085,2016/8/5,146.0,14,378.0,40213,94.0,2,1,1,1,高 11,板楼,2007,精装,钢混,0.5,1.0,1.0,0.0,昌平,48886.0,,,
2162,https://bj.lianjia.com/chengjiao/101091745132.html,101092000000.0,116.37666100000001,40.039649,1111027374488,2016/7/19,129.0,25,399.0,59553,67.0,1,1,1,1,中 9,板楼,2005,精装,钢混,0.33299999999999996,1.0,0.0,0.0,海淀,70934.0,,,
2163,https://bj.lianjia.com/chengjiao/101091745194.html,101092000000.0,116.426526,39.964952000000004,1111027375208,2016/10/8,210.0,395,318.0,77884,40.83,2,1,1,2,顶 5,板楼,1983,简装,砖混,0.25,0.0,0.0,1.0,东城,91208.0,,,
2164,https://bj.lianjia.com/chengjiao/101091745252.html,101092000000.0,116.4388,40.054941,1111027375158,2016/6/21,101.0,83,338.0,63774,53.0,1,1,1,1,中 17,板塔结合,2012,精装,钢混,0.174,1.0,0.0,1.0,朝阳,77695.0,,,
2165,https://bj.lianjia.com/chengjiao/101091745599.html,101092000000.0,116.364332,39.927822,1111027378315,2016/7/25,135.0,24,482.0,100000,48.2,1,1,0,1,高 19,塔楼,1991,其他,钢混,0.222,1.0,1.0,1.0,西城,107807.0,,,
2166,https://bj.lianjia.com/chengjiao/101091745810.html,101092000000.0,116.41326200000002,39.872716,1111027377971,2016/8/24,165.0,47,588.0,63438,92.69,3,1,1,1,中 12,板塔结合,1987,精装,混合,0.2,0.0,1.0,1.0,东城,70364.0,,,
2167,https://bj.lianjia.com/chengjiao/101091745907.html,101092000000.0,116.457117,39.971046,1111027379247,2016/8/15,156.0,94,268.0,46609,57.5,2,1,1,1,顶 6,板楼,1986,简装,混合,0.5,0.0,1.0,1.0,朝阳,64989.0,,,
2168,https://bj.lianjia.com/chengjiao/101091745923.html,101092000000.0,116.31478700000001,39.981606,1111027374928,2016/8/14,155.0,95,500.0,85471,58.5,2,1,1,1,中 11,板塔结合,1988,精装,钢混,0.33299999999999996,0.0,0.0,1.0,海淀,92592.0,,,
2169,https://bj.lianjia.com/chengjiao/101091745975.html,101092000000.0,116.301709,39.919502,1111027376614,2016/7/31,141.0,38,438.0,78215,56.0,2,1,1,1,中 21,塔楼,1992,简装,钢混,0.222,1.0,1.0,0.0,海淀,83338.0,,,
2170,https://bj.lianjia.com/chengjiao/101091745990.html,101092000000.0,116.426534,40.002876,1111027377669,2016/6/19,99.0,40,677.0,55257,122.52,2,1,1,2,低 23,板塔结合,2004,简装,钢混,0.667,1.0,1.0,1.0,朝阳,60587.0,,,
2171,https://bj.lianjia.com/chengjiao/101091746008.html,101092000000.0,116.362626,39.98053,1111027375340,2016/6/18,98.0,62,295.0,68765,42.9,1,1,1,1,高 6,板楼,1986,精装,混合,0.33299999999999996,0.0,1.0,1.0,海淀,83015.0,,,
2172,https://bj.lianjia.com/chengjiao/101091746176.html,101092000000.0,116.47398700000001,39.998614,1111027374002,2016/8/20,161.0,25,1209.0,57229,211.26,4,2,1,3,低 20,板塔结合,2002,精装,钢混,1.0,1.0,0.0,1.0,朝阳,87262.0,,,
2173,https://bj.lianjia.com/chengjiao/101091746195.html,101092000000.0,116.393941,39.968963,1111027378996,2016/8/16,157.0,25,516.0,90210,57.2,2,1,1,1,顶 6,板楼,1984,精装,混合,0.5,0.0,1.0,1.0,西城,118423.0,,,
2174,https://bj.lianjia.com/chengjiao/101091746204.html,101092000000.0,116.263534,40.228071,1111100547995,2016/7/8,118.0,13,270.0,19467,138.7,3,2,1,2,顶 6,板楼,未知,简装,混合,0.5,0.0,1.0,1.0,昌平,27405.0,,,
2175,https://bj.lianjia.com/chengjiao/101091746406.html,101092000000.0,116.43425400000001,39.935275,1111027378565,2016/7/19,129.0,131,945.0,80701,117.1,4,2,1,2,顶 6,板楼,2003,精装,钢混,0.5,0.0,1.0,0.0,东城,122506.0,,,
2176,https://bj.lianjia.com/chengjiao/101091746506.html,101092000000.0,116.36886899999999,39.883272,1111027376296,2016/7/3,113.0,36,432.0,71797,60.17,2,1,1,1,顶 6,板楼,1993,简装,混合,0.33299999999999996,0.0,1.0,1.0,西城,91041.0,,,
2177,https://bj.lianjia.com/chengjiao/101091746701.html,101092000000.0,116.274354,40.170887,1111027379918,2016/8/14,155.0,24,295.0,29589,99.7,2,2,1,2,底 9,板楼,2008,简装,钢混,0.5,1.0,1.0,0.0,昌平,39766.0,,,
2178,https://bj.lianjia.com/chengjiao/101091746963.html,101092000000.0,116.39248799999999,40.005945000000004,1111027377679,2016/8/17,158.0,34,612.8,72953,84.0,3,1,1,1,高 6,板楼,1994,简装,砖混,0.5,0.0,1.0,1.0,朝阳,83083.0,,,
2179,https://bj.lianjia.com/chengjiao/101091746975.html,101092000000.0,116.347797,39.976432,1111027380126,2016/9/28,200.0,39,900.0,92204,97.61,2,2,1,2,中 26,塔楼,2002,精装,钢混,0.28600000000000003,1.0,0.0,1.0,海淀,91516.0,,,
2180,https://bj.lianjia.com/chengjiao/101091747101.html,101092000000.0,116.661432,40.180564000000004,1111027378374,2016/6/18,98.0,35,230.0,24062,95.59,2,2,1,1,中 6,板楼,1999,简装,混合,0.5,0.0,1.0,0.0,顺义,31282.0,,,
2181,https://bj.lianjia.com/chengjiao/101091747115.html,101092000000.0,116.444721,39.890475,1111027374668,2016/8/5,146.0,25,500.0,63906,78.24,3,0,1,1,中 4,板楼,1960,简装,混合,0.5,0.0,1.0,0.0,东城,79873.0,,,
2182,https://bj.lianjia.com/chengjiao/101091747231.html,101092000000.0,116.43831499999999,39.988246000000004,1111027379655,2016/7/19,129.0,27,382.0,64202,59.5,2,1,1,1,顶 6,板楼,1987,精装,混合,0.33299999999999996,0.0,1.0,1.0,朝阳,75302.0,,,
2183,https://bj.lianjia.com/chengjiao/101091747315.html,101092000000.0,116.41362099999999,40.013277,1111027375534,2016/7/30,139.0,79,600.0,44777,134.0,3,2,1,2,低 22,塔楼,2000,简装,钢混,0.3,1.0,1.0,1.0,朝阳,59366.0,,,
2184,https://bj.lianjia.com/chengjiao/101091747441.html,101092000000.0,116.16608000000001,39.771077000000005,1111027377578,2016/6/19,99.0,8,179.0,19316,92.67,2,1,1,1,低 15,塔楼,2011,精装,钢混,0.33299999999999996,1.0,0.0,0.0,房山,34373.0,,,
2185,https://bj.lianjia.com/chengjiao/101091747449.html,101092000000.0,116.29640800000001,40.039756,1111027377498,2016/8/9,150.0,56,435.0,51207,84.95,3,1,1,1,顶 6,板楼,1995,精装,混合,0.5,0.0,1.0,0.0,海淀,64432.0,,,
2186,https://bj.lianjia.com/chengjiao/101091747468.html,101092000000.0,116.157467,39.730412,1111045972696,2016/7/25,135.0,69,176.0,16924,104.0,2,1,1,1,中 16,,2004,简装,钢混,0.25,1.0,1.0,1.0,房山,27988.0,,,
2187,https://bj.lianjia.com/chengjiao/101091747678.html,101092000000.0,116.46656200000001,39.921656,1111027375876,2016/6/21,101.0,16,870.6,60997,142.73,3,2,1,2,高 42,塔楼,未知,精装,钢混,0.583,1.0,1.0,1.0,朝阳,68486.0,,,
2188,https://bj.lianjia.com/chengjiao/101091747753.html,101092000000.0,116.37686399999998,40.087011,1111027375152,2016/6/18,98.0,5,482.0,29497,163.41,4,1,1,1,顶 6,板楼,2005,简装,砖混,0.5,1.0,0.0,1.0,昌平,48343.0,,,
